system:index,B1_p0,B1_p10,B1_p100,B1_p20,B1_p30,B1_p40,B1_p50,B1_p60,B1_p70,B1_p80,B1_p90,B2_p0,B2_p10,B2_p100,B2_p20,B2_p30,B2_p40,B2_p50,B2_p60,B2_p70,B2_p80,B2_p90,B3_p0,B3_p10,B3_p100,B3_p20,B3_p30,B3_p40,B3_p50,B3_p60,B3_p70,B3_p80,B3_p90,B4_p0,B4_p10,B4_p100,B4_p20,B4_p30,B4_p40,B4_p50,B4_p60,B4_p70,B4_p80,B4_p90,B5_p0,B5_p10,B5_p100,B5_p20,B5_p30,B5_p40,B5_p50,B5_p60,B5_p70,B5_p80,B5_p90,B6_VCID_2_p0,B6_VCID_2_p10,B6_VCID_2_p100,B6_VCID_2_p20,B6_VCID_2_p30,B6_VCID_2_p40,B6_VCID_2_p50,B6_VCID_2_p60,B6_VCID_2_p70,B6_VCID_2_p80,B6_VCID_2_p90,B7_p0,B7_p10,B7_p100,B7_p20,B7_p30,B7_p40,B7_p50,B7_p60,B7_p70,B7_p80,B7_p90,DESA,EVI_p0,EVI_p10,EVI_p100,EVI_p20,EVI_p30,EVI_p40,EVI_p50,EVI_p60,EVI_p70,EVI_p80,EVI_p90,IDSP2010,ID_TIPEWIL,KAB,KABDES,KABKOT,KEC,KECAMATAN,KODE2010,NAMA,NDBI_p0,NDBI_p10,NDBI_p100,NDBI_p20,NDBI_p30,NDBI_p40,NDBI_p50,NDBI_p60,NDBI_p70,NDBI_p80,NDBI_p90,NDVI_p0,NDVI_p10,NDVI_p100,NDVI_p20,NDVI_p30,NDVI_p40,NDVI_p50,NDVI_p60,NDVI_p70,NDVI_p80,NDVI_p90,NDWI_p0,NDWI_p10,NDWI_p100,NDWI_p20,NDWI_p30,NDWI_p40,NDWI_p50,NDWI_p60,NDWI_p70,NDWI_p80,NDWI_p90,PRODES,PROP,PROVINSI
0000cb3ce3a46530a369,26,29,56,30,30,31,31,32,32,33,37,20,23,47,24,25,25,26,27,27,28,31,13,16,42,17,18,19,20,21,22,23,25,19,29,78,34,38,41,43,47,50,54,61,8,12,55,16,19,21,23,25,28,30,34,170,190,202,191,191,191,192,192,193,193,194,2,5,31,7,9,10,11,12,14,15,17,4,-4.655172414,-1.928590641,0.125,-1.488478862,-1.23452578,-1.01637529,-0.828408174,-0.641519676,-0.485367695,-0.385572714,-0.265663127,3305030004,,5,3305000000,KEBUMEN,30,PURING,3305030004,SIDOHARJO,-0.555555556,-0.423044418,-0.039215686,-0.384772366,-0.365061164,-0.345586283,-0.325517738,-0.306385447,-0.287425581,-0.253143754,-0.2,-0.0625,0.184680623,0.642857143,0.245208651,0.282707648,0.318633909,0.350005504,0.388216928,0.424192309,0.470351109,0.518074221,-0.52,-0.400693025,0.128205128,-0.35009146,-0.314671203,-0.275613498,-0.24374738,-0.2,-0.161659827,-0.119197238,-0.063912825,3300000000,33,JAWA TENGAH
00008391414a2779db27,25,27,41,28,29,30,30,31,32,32,33,19,21,34,22,23,24,25,25,26,27,28,12,15,29,16,16,17,18,19,19,20,21,22,33,92,39,43,47,50,54,62,68,73,8,15,60,19,21,23,24,27,31,34,37,186,191,195,191,191,192,193,193,193,193,194,2,6,31,8,9,10,11,12,13,14,16,5,-17.14285714,-2.92587627,-0.178571429,-2.431209598,-1.809322285,-1.438099657,-1.186177864,-1.061033704,-0.938786148,-0.688381465,-0.439491419,3305030005,,5,3305000000,KEBUMEN,30,PURING,3305030005,PULIHARJO,-0.580645161,-0.442528276,-0.117647059,-0.405786754,-0.384548146,-0.369911015,-0.352509343,-0.333333333,-0.313699851,-0.283831972,-0.24,0.15,0.333333333,0.717391304,0.384615385,0.423927528,0.446906175,0.477745942,0.506954985,0.533919462,0.564314954,0.595539288,-0.6,-0.47488054,-0.023255814,-0.443690345,-0.412046757,-0.372954782,-0.342213229,-0.314216522,-0.283354773,-0.240816176,-0.180760074,3300000000,33,JAWA TENGAH
0000d1a92b74c208b07b,26,29,53,30,31,31,32,33,34,35,37,19,22,44,24,25,25,26,27,29,31,33,12,16,39,17,17,19,20,21,23,25,28,23,37,91,40,43,45,48,52,56,62,69,8,16,50,18,20,21,24,26,28,31,35,167,189,197,190,191,192,193,193,193,194,195,3,7,30,8,9,10,11,11,13,15,17,9,-5.983606557,-2.360675189,-0.091324201,-1.795380505,-1.418816143,-1.169685006,-0.953647193,-0.827400049,-0.70208769,-0.577634372,-0.48434435,3305030009,,5,3305000000,KEBUMEN,30,PURING,3305030009,KALENG,-0.698113208,-0.451274732,0.012658228,-0.41927864,-0.396831189,-0.373633675,-0.357028314,-0.333333333,-0.314501105,-0.275670173,-0.228060004,0.054545455,0.205669212,0.722772277,0.267353389,0.333333333,0.385071225,0.424059586,0.455104575,0.490146233,0.525694292,0.575913023,-0.596330275,-0.455482951,0.041666667,-0.400713216,-0.361555261,-0.325144344,-0.295174304,-0.25946285,-0.21783233,-0.173752396,-0.130983062,3300000000,33,JAWA TENGAH
0000d05a8d7fd7ef87c3,22,28,52,29,30,31,32,33,33,34,36,16,22,47,23,24,25,25,26,27,29,30,10,15,44,16,17,18,19,20,21,22,24,21,31,91,33,36,39,42,46,52,59,67,8,12,54,14,16,18,21,24,28,33,39,170,190,200,191,191,192,192,192,193,194,195,2,5,33,6,7,8,10,11,13,15,18,3,-10.28571429,-2.15342123,0.188679245,-1.596577533,-1.158147327,-0.905669725,-0.716429855,-0.596399258,-0.531458885,-0.400798818,-0.280156892,3305030003,,5,3305000000,KEBUMEN,30,PURING,3305030003,WALUYOREJO,-0.593220339,-0.470291777,-0.009174312,-0.42849555,-0.396197517,-0.369224786,-0.345777524,-0.31875443,-0.286959199,-0.255710695,-0.208579074,-0.073170732,0.233134196,0.692307692,0.282767699,0.321931143,0.36085025,0.388312119,0.42367634,0.450796611,0.485950591,0.541205116,-0.571428571,-0.4199616,0.105882353,-0.361516313,-0.322992931,-0.286963475,-0.25554775,-0.224889331,-0.19342534,-0.147717022,-0.091241319,3300000000,33,JAWA TENGAH
00006559d4c7c9f0c9ba,23,26,50,27,27,28,30,31,32,33,34,16,19,46,20,21,23,25,25,26,27,29,11,13,42,14,15,16,17,19,20,21,23,16,23,103,29,35,39,42,46,52,58,65,4,11,57,13,16,18,21,23,27,31,35,174,190,200,190,191,191,192,193,193,193,194,2,5,34,6,7,8,9,10,12,14,16,2,-93.75,-2.661340301,350,-0.792599932,-0.792599932,-0.792599932,-0.792599932,-0.792599932,-0.792599932,-0.792599932,-0.792599932,3305030002,,5,3305000000,KEBUMEN,30,PURING,3305030002,SUROREJAN,-0.636363636,-0.439572366,-0.008695652,-0.412130502,-0.388511431,-0.365140079,-0.345722068,-0.322315975,-0.29891712,-0.271691018,-0.236447935,-0.057142857,0.221459398,0.747572816,0.272565363,0.314359286,0.360991909,0.396040204,0.435223669,0.470438092,0.51775244,0.576037896,-0.621621622,-0.447642602,0.135135135,-0.385326821,-0.34211049,-0.306383433,-0.267506046,-0.224651357,-0.17718452,-0.12281242,-0.076923077,3300000000,33,JAWA TENGAH
0000bc2fea89c262d7b8,23,28,57,29,31,32,33,35,36,39,42,16,23,50,25,26,27,28,29,31,33,37,10,16,51,17,18,20,21,23,25,27,30,24,38,137,44,49,54,61,70,79,86,94,5,13,58,17,19,22,25,30,34,37,41,159,181,197,187,189,190,191,191,192,193,193,1,6,32,7,8,9,10,11,13,15,18,2,-515,-5.453234852,490,-5.453234852,-1.407873631,-1.407873631,-1.407873631,-1.407873631,-1.407873631,-1.407873631,-1.407873631,3305020002,,5,3305000000,KEBUMEN,20,BUAYAN,3305020002,JLADRI,-0.746478873,-0.513785617,-0.123809524,-0.47464251,-0.450933528,-0.435778859,-0.424008136,-0.408281594,-0.392604203,-0.377410243,-0.353627827,-0.180327869,0.224968138,0.801526718,0.295001902,0.35327709,0.416218357,0.47439263,0.52948427,0.572561881,0.622730456,0.693344112,-0.685714286,-0.572568775,0.217391304,-0.504932287,-0.447168867,-0.400561214,-0.35807933,-0.310451137,-0.252981931,-0.189577067,-0.130348115,3300000000,33,JAWA TENGAH
00002817ce7294afb56d,22,25,48,25,26,27,29,30,31,33,34,15,19,40,20,22,22,24,25,25,26,28,9,12,34,13,14,16,17,17,18,19,21,24,37,120,41,44,47,50,54,62,70,78,9,14,56,16,18,20,22,24,28,33,38,177,190,196,191,191,192,192,193,193,193,194,2,5,25,6,7,8,9,10,11,13,15,12,-410,-5.520035214,450,-1.385512523,-1.385512523,-1.385512523,-1.385512523,-1.385512523,-1.385512523,-1.385512523,-1.385512523,3305030012,,5,3305000000,KEBUMEN,30,PURING,3305030012,BANJAREJA,-0.622641509,-0.493377102,-0.058823529,-0.462975407,-0.439910141,-0.419520197,-0.396691542,-0.380981806,-0.357610629,-0.326129138,-0.287149943,0.127272727,0.369048041,0.769230769,0.41250889,0.451012363,0.485717385,0.521362637,0.556157606,0.58316147,0.619562459,0.666666667,-0.643835616,-0.537029234,0,-0.481565929,-0.439823066,-0.408201253,-0.377151179,-0.345538529,-0.314796025,-0.275748042,-0.228202839,3300000000,33,JAWA TENGAH
00002e92ff02b7f16358,24,25,73,26,27,27,29,30,32,37,40,18,20,62,21,22,23,25,27,29,31,35,11,13,55,14,16,17,20,22,23,26,30,22,36,92,40,44,48,53,58,65,70,74,5,15,44,17,19,21,23,26,29,33,35,166,188,194,189,189,191,192,192,192,193,193,1,6,26,7,8,9,10,11,12,13,15,15,-17.94117647,-5.143194368,37.5,-3.872683267,-2.628548195,-1.874665554,-1.620095216,-1.363779386,-0.867597799,-0.634600278,-0.363404423,3305030015,,5,3305000000,KEBUMEN,30,PURING,3305030015,WETONWETAN,-0.7,-0.474601114,-0.120879121,-0.435774284,-0.416433381,-0.404447789,-0.388687171,-0.37360658,-0.358121871,-0.333333333,-0.299149547,-0.164179104,0.16280731,0.745098039,0.232049481,0.323039917,0.403947185,0.458777979,0.517725841,0.568391734,0.622771435,0.662842643,-0.621621622,-0.544704331,0.151515152,-0.505598853,-0.436320886,-0.388932789,-0.341710619,-0.29840537,-0.231697349,-0.161880105,-0.080162839,3300000000,33,JAWA TENGAH
0000cd4a73e5cbf2d233,24,26,53,27,28,30,33,35,36,38,40,19,22,51,23,24,26,28,30,32,34,37,12,14,48,16,17,19,22,24,26,29,33,28,38,96,42,45,48,51,54,58,67,75,6,15,44,18,19,21,22,24,26,30,33,168,186,195,187,188,189,189,190,191,192,192,3,7,25,8,9,9,10,11,11,12,13,13,-26.36363636,-4.256370337,85,-2.748093953,-1.723058896,-1.723058896,-1.23492462,-1.23492462,-0.762176481,-0.762176481,-0.305931593,3305030013,,5,3305000000,KEBUMEN,30,PURING,3305030013,WETONKULON,-0.647058824,-0.459686247,-0.181818182,-0.438706072,-0.424657578,-0.413326875,-0.4,-0.386351583,-0.371946881,-0.352472875,-0.322982131,-0.164179104,0.126402133,0.757009346,0.2,0.267136072,0.323503944,0.404326946,0.459182918,0.52194215,0.594659456,0.658625154,-0.627118644,-0.537049355,0.151515152,-0.467159576,-0.389316367,-0.333333333,-0.28005814,-0.236501289,-0.189510124,-0.134967793,-0.067080486,3300000000,33,JAWA TENGAH
000072b3268bf8fb4a46,24,27,66,28,30,33,35,37,38,42,45,16,23,60,24,25,27,29,31,33,36,39,10,15,55,16,18,20,22,23,26,29,34,24,40,120,45,48,51,53,57,65,78,90,6,14,59,17,19,21,23,25,29,35,39,154,179,195,183,187,188,189,190,191,192,192,2,6,30,7,9,10,11,12,13,14,17,3,-445,-5.591145091,460,-1.188816407,-1.188816407,-1.188816407,-1.188816407,-1.188816407,-1.188816407,-1.188816407,-1.188816407,3305020003,,5,3305000000,KEBUMEN,20,BUAYAN,3305020003,ADIWARNO,-0.684210526,-0.5,-0.174311927,-0.467152044,-0.440053116,-0.424070537,-0.408254618,-0.396843734,-0.381174248,-0.360983078,-0.341595702,-0.138888889,0.193784775,0.792,0.267136004,0.313974586,0.392193526,0.443541671,0.490368252,0.532407946,0.572860692,0.642836559,-0.669172932,-0.525357042,0.154929577,-0.439669973,-0.385510338,-0.342189608,-0.309864683,-0.271574026,-0.216743336,-0.165529041,-0.123411632,3300000000,33,JAWA TENGAH
0000e132b6c4ed863bcf,26,29,54,30,32,34,35,38,39,40,42,22,26,53,27,28,30,32,33,34,36,39,14,19,55,21,23,25,26,28,30,31,35,27,36,98,39,41,44,46,48,52,57,64,6,12,44,14,16,17,19,20,22,25,29,168,188,195,188,189,189,191,192,192,193,193,2,5,25,6,7,8,9,9,10,12,14,14,-245,-2.835789801,42.5,-0.78620274,-0.78620274,-0.78620274,-0.78620274,-0.78620274,-0.78620274,-0.78620274,-0.78620274,3305030014,,5,3305000000,KEBUMEN,30,PURING,3305030014,PESURUHAN,-0.769230769,-0.520895939,-0.2,-0.485156137,-0.462847871,-0.447160071,-0.424307874,-0.404129687,-0.388665051,-0.369262435,-0.339491427,-0.046153846,0.107321489,0.719298246,0.147014748,0.17815879,0.205723899,0.243598654,0.291784255,0.353196077,0.411624915,0.475450868,-0.593495935,-0.368421053,0.060606061,-0.303230705,-0.260464172,-0.209748708,-0.170271018,-0.138708231,-0.111111111,-0.084051608,-0.056125015,3300000000,33,JAWA TENGAH
0000448441782c089b01,27,30,71,32,33,33,34,36,38,40,42,21,25,66,28,29,30,31,32,34,36,40,12,19,61,20,21,22,24,27,29,32,36,22,38,122,42,46,51,59,66,77,87,96,4,12,61,16,18,22,25,29,36,39,43,148,186,195,189,189,189,190,190,192,193,193,1,5,39,7,8,9,11,13,15,16,18,4,-83,-5.828558429,500,-5.828558429,-1.225146228,-1.225146228,-1.225146228,-1.225146228,-1.225146228,-1.225146228,-1.225146228,3305020004,,5,3305000000,KEBUMEN,20,BUAYAN,3305020004,RANGKAH,-0.791666667,-0.541213531,-0.024793388,-0.490322885,-0.455145785,-0.43212309,-0.408329048,-0.388691785,-0.369181385,-0.349764146,-0.322128967,-0.214285714,0.084043532,0.765765766,0.138820761,0.2,0.322488603,0.420146374,0.474931174,0.536847698,0.623160674,0.662501855,-0.639344262,-0.552957726,0.228070175,-0.513307728,-0.427462369,-0.361639329,-0.306047772,-0.232084549,-0.142857143,-0.092023384,-0.045220918,3300000000,33,JAWA TENGAH
0000aa053ef7e793addb,25,28,45,29.51100771,32.56260666,32.56260666,34.57435538,34.57435538,36,36,37,18,22,49,25.29351184,26.6476046,28.50386875,29.89904166,31,32.36272975,32.36272975,34,11,16.40498023,50,19.36897742,21.41138734,23,25,26,27,28,29.39539225,16,28.44945025,90,34,36,38,40.48881875,42,45.34551244,49,58,3,8,46,11,12.49576535,14,16,17.39221405,20,22.42429821,28,178,189.5761449,196,189.5761449,192,193,193,193,194,194,195,0,3,27,4.439457973,6.467147228,6.467147228,6.467147228,8.382284231,8.382284231,10,12,1,-10.41666667,-1.933539964,5.714285714,-1.199216437,-0.806108957,-0.682107443,-0.565381262,-0.439739262,-0.31653236,-0.31653236,-0.195693409,3305160001,,5,3305000000,KEBUMEN,160,KUWARASAN,3305160001,KAMULYAN,-0.787234043,-0.6,-0.115384615,-0.532806807,-0.489943978,-0.462902737,-0.439588508,-0.416555974,-0.392593219,-0.36502757,-0.333333333,-0.163636364,0.063369975,0.734693878,0.114932762,0.153480021,0.188071185,0.228157613,0.278706889,0.353270478,0.435595766,0.521464567,-0.6,-0.400257732,0.206896552,-0.306558405,-0.236274383,-0.178321245,-0.13878007,-0.111111111,-0.084551004,-0.048431151,0,3300000000,33,JAWA TENGAH
0000f0f752598ff60ea1,23,25,47,25,27,29,30,31,33,37,39,17,20,44,21,23,25,26,27,29,32,36,10,13,44,14,17,19,21,22,24,27,31,23,38,105,41,43,46,48,52,58,70,79,6,15,53,16,18,19,21,24,27,30,35,172,188,195,189,189,190,192,193,193,193,193,3,6,27,7,8,8,9,10,11,12,14,16,-445,-5.639426449,225,-1.333598693,-1.333598693,-1.333598693,-1.333598693,-1.333598693,-1.333598693,-1.333598693,-1.333598693,3305030016,,5,3305000000,KEBUMEN,30,PURING,3305030016,KEDALEMANKULON,-0.739130435,-0.485414982,-0.086419753,-0.45831511,-0.435601922,-0.419296051,-0.404474526,-0.385035519,-0.365078411,-0.342255193,-0.314779218,0,0.181420748,0.771428571,0.237492214,0.286794811,0.344383256,0.403956366,0.462012158,0.541434854,0.627197515,0.685895391,-0.646017699,-0.556142137,0.055555556,-0.493724665,-0.412872018,-0.345171422,-0.297805645,-0.263991013,-0.217618923,-0.165407887,-0.111111111,3300000000,33,JAWA TENGAH
0000363310178518cd91,23,25,53,27,28,29,30,32,33,35,37,17,21,48,22,23,25,26,27,28,30,33,10,14,39,15,17,19,20,22,23,24,28,25,36,101,38,40,43,45,48,53,66,77,6,13,51,15,17,19,20,22,24,32,37,172,188,196,190,190,191,192,193,193,193,193,2,5,23,6,7,8,9,10,11,12,15,17,-170,-5.529945131,415,-1.16383766,-1.16383766,-1.16383766,-1.16383766,-1.16383766,-1.16383766,-1.16383766,-1.16383766,3305030017,,5,3305000000,KEBUMEN,30,PURING,3305030017,KEDALEMANWETAN,-0.714285714,-0.513122222,-0.065217391,-0.463082787,-0.428392733,-0.404293377,-0.388585414,-0.373022369,-0.353639101,-0.333333333,-0.298628961,-0.016949153,0.2,0.785714286,0.255386534,0.302969637,0.353444072,0.415856789,0.458375783,0.5,0.556536522,0.626844394,-0.652892562,-0.505099423,0.079365079,-0.420215544,-0.36520806,-0.322768143,-0.283214556,-0.249157485,-0.212270178,-0.177955063,-0.12752743,3300000000,33,JAWA TENGAH
0000cf9abac3ee7425fa,25,28,57,29.42890919,29.42890919,31,31,33.35993026,34.64627242,36,38,18,21.43854646,49,24,25,26,27.22265708,29,30,32.34495029,34,10,16,47,19,20,21.3976371,23,24.41553555,26.30105582,28,30,12,29,96,33.42405786,35.4343118,37,40.38088775,41.64964972,44.38664717,47.37202907,53.4972854,3,10,49,13.4573731,14.65348446,16.35221507,17,19,20.34500654,23.28296747,27,157,188.832522,196,190.6041313,192.7700789,192.7700789,192.7700789,193,193,194.278356,194.278356,2,5.505141175,29,5.505141175,5.505141175,7,7,8,9.260294441,10.53288016,12.40844506,23,-45,-1.724676019,30,-1.206300733,-0.733576184,-0.733576184,-0.733576184,-0.305081359,-0.305081359,-0.305081359,-0.305081359,3305030023,,5,3305000000,KEBUMEN,30,PURING,3305030023,SIDODADI,-0.761904762,-0.513895224,-0.153846154,-0.470405984,-0.439562688,-0.415663349,-0.392580256,-0.369024322,-0.345448129,-0.322643923,-0.291213339,-0.096774194,0.091267174,0.72972973,0.130578808,0.165939423,0.2,0.236761399,0.278831598,0.333333333,0.408230577,0.493631913,-0.6,-0.356925807,0.225806452,-0.286693428,-0.235880108,-0.188972548,-0.154296598,-0.12319933,-0.095343507,-0.064364986,-0.025938009,3300000000,33,JAWA TENGAH
0000687d7c5e566d854c,25,30,47,32,33,33,34,34,35,37,38,19,25,41,27,28,28,29,29,30,32,33,12,18,36,20,21,22,23,24,25,27,28,26,39,93,42,44,46,54,66,71,74,78,10,16,52,19,20,23,26,31,33,36,38,173,190,196,190,191,192,192,193,193,193,193,4,7,29,8,9,10,11,13,14,15,17,18,-14.07407407,-3.348925406,-0.083333333,-2.782443417,-2.408018569,-1.974299275,-1.27517281,-0.835116586,-0.717362236,-0.596556628,-0.471240947,3305030018,,5,3305000000,KEBUMEN,30,PURING,3305030018,SRUSUHJURUTENGAH,-0.541666667,-0.434180721,-0.177419355,-0.41158249,-0.39341693,-0.37780317,-0.364336712,-0.350846174,-0.333333333,-0.317344197,-0.292547719,0.06122449,0.182294501,0.738317757,0.231811649,0.263931889,0.303121216,0.424950347,0.5,0.538056666,0.568273021,0.595762925,-0.617391304,-0.481465318,0.037037037,-0.455813524,-0.42844694,-0.39688837,-0.298701299,-0.216549462,-0.1823142,-0.154789254,-0.118251301,3300000000,33,JAWA TENGAH
0000f1b7cc65766f195e,24,28,47,30,31,32,33,34,35,37,38,19,23,40,25,26,27,28,29,30,31,32,12,16,37,18,19,20,22,23,24,25,27,24,35,119,39,42,44,46,50,57,68,74,6,13,64,15,17,20,21,23,27,32,36,186,190,197,191,191,191,192,192,193,193,193,2,5,37,6,8,9,10,10,11,13,14,19,-345,-1.134336983,455,-1.134336983,-1.134336983,-1.134336983,-1.134336983,-1.134336983,-1.134336983,-1.134336983,-1.134336983,3305030019,,5,3305000000,KEBUMEN,30,PURING,3305030019,SITIADI,-0.647058824,-0.5,0.015873016,-0.454847253,-0.423831393,-0.404357734,-0.384822746,-0.365147896,-0.345463449,-0.322835492,-0.279757906,0.041666667,0.193032218,0.755725191,0.224822761,0.256566087,0.295104966,0.361157305,0.424322213,0.485652237,0.552692352,0.608911292,-0.61971831,-0.489989404,0.049180328,-0.440163336,-0.361787043,-0.294863414,-0.248157844,-0.20557449,-0.165737066,-0.130442108,-0.087620961,3300000000,33,JAWA TENGAH
00007227f81a06976859,24,28,47,29,30,30,31,32,34.3663251,35,36.28486554,17,22.55657745,49,24.72896449,24.72896449,26,27.29221773,29,30.24909878,30.24909878,32,11,16,48,17.28515445,19,21,23,24.44749101,26,27.37696548,29,19,29,96,32.39633907,36,38,40.35883672,42,45,49,65,6,12,44,13,14,16,17,18,20,23,30.37119732,187,190.6934794,196,192,192,192,192,193,193,193,193,2,5,26,6,7,7,8,9,10,10,11,22,-67.5,-2.731527348,33.125,-1.206685152,-0.711753083,-0.711753083,-0.711753083,-0.711753083,-0.324201954,-0.324201954,-0.324201954,3305030022,,5,3305000000,KEBUMEN,30,PURING,3305030022,SIDOBUNDER,-0.714285714,-0.5,-0.151515152,-0.458641625,-0.435185602,-0.412474657,-0.396254544,-0.380963094,-0.361219296,-0.333333333,-0.306641825,-0.08045977,0.118861097,0.705263158,0.158123518,0.188364073,0.220245733,0.259750435,0.31014571,0.369424197,0.442999412,0.549181287,-0.58677686,-0.431861279,0.12,-0.294576102,-0.243386691,-0.205850932,-0.173416289,-0.147098307,-0.118492433,-0.084388456,-0.040989585,3300000000,33,JAWA TENGAH
00000dcfcb228c7fb5ef,24,30,50,31,31,32,32,33,34,35,37,19,24,45,24,25,25,26,27,28,30,32,11,16,40,17,18,19,20,21,22,24,27,25,37,91,39,41,43,46,52,59,65,70,10,15,58,17,18,19,21,23,27,30,35,170,189,196,190,190,191,191,192,192,193,193,3,7,23,8,9,9,10,11,11,13,15,11,-12.93103448,-2.481986393,-0.071770335,-2.032805371,-1.66004864,-1.156252962,-0.842893542,-0.717939539,-0.593575699,-0.532728401,-0.468720821,3305030011,,5,3305000000,KEBUMEN,30,PURING,3305030011,PURWOHARJO,-0.607142857,-0.467189677,-0.094339623,-0.432645239,-0.41275751,-0.396435278,-0.384885503,-0.369336617,-0.349383088,-0.322235757,-0.282623309,0.056603774,0.205986905,0.741935484,0.251187507,0.314113094,0.368873223,0.413293477,0.462630005,0.506284153,0.552686922,0.595370698,-0.596491228,-0.471418578,0.038461538,-0.436140525,-0.392465121,-0.333333333,-0.267229947,-0.230769231,-0.193973543,-0.161409835,-0.130214388,3300000000,33,JAWA TENGAH
0000bf9b457bbc2f4623,26,30,50,31,31,31,32,33,34,37,37,21,24,43,24,25,25,27,28,30,32,33,13,16,40,17,18,19,20,22,24,27,29,29,39,95,41,44,46,49,54,61,67,73,9,16,62,19,20,23,25,27,30,33,37,164,190,197,191,192,193,193,193,193,194,195,4,8,30,9,10,10,11,11,12,14,16,10,-15,-2.961204392,-0.060240964,-2.287244416,-1.849625247,-1.396105095,-1.039122331,-0.841933166,-0.719496399,-0.594465836,-0.468587294,3305030010,,5,3305000000,KEBUMEN,30,PURING,3305030010,TUKINGGEDONG,-0.586206897,-0.439403202,-0.072727273,-0.416038855,-0.396758796,-0.380749795,-0.360933768,-0.342349975,-0.318301614,-0.2913053,-0.240783599,0.044776119,0.177001399,0.722772277,0.231870943,0.305765432,0.39287493,0.439197853,0.477886987,0.513774205,0.564954187,0.604573052,-0.596330275,-0.484995162,0.04109589,-0.447645082,-0.392757411,-0.346610291,-0.306096866,-0.260650542,-0.205591001,-0.158034578,-0.115031319,3300000000,33,JAWA TENGAH
0000d9df22fc8b7e810b,25,30,52,30,31,32,33,34,35,36,38,19,24,47,24,25,26,27,28,30,32,34,14,17,41,17,18,19,21,22,24,27,29,23,38,86,41,45,48,52,56,59,64,69,7,16,46,18,20,23,25,28,30,32,35,164,189,197,190,191,191,192,193,193,193,194,3,7,23,8,9,10,11,12,13,14,16,8,-9.807692308,-2.406442321,0.046728972,-1.973570172,-1.657710403,-1.40198555,-1.161618565,-0.96820508,-0.780582745,-0.59383392,-0.404617444,3305030008,,5,3305000000,KEBUMEN,30,PURING,3305030008,KRANDEGAN,-0.695652174,-0.455180765,-0.072463768,-0.415833509,-0.396750685,-0.373438393,-0.357404221,-0.341930858,-0.32235775,-0.298745755,-0.25986183,-0.015873016,0.188531094,0.67032967,0.232519055,0.314664954,0.388890272,0.43254707,0.466781538,0.5,0.541257262,0.584892207,-0.54954955,-0.462692412,0.074626866,-0.419898034,-0.376997304,-0.341534689,-0.314851454,-0.267054761,-0.20602411,-0.146741209,-0.111111111,3300000000,33,JAWA TENGAH
0000cc98bbc56db037f4,27,30,47,31,31,31,32,33,34,35,38,21,24,42,24,25,25,26,27,28,30,33,14,16,39,17,17,18,19,21,22,25,28,20,35,86,38,40,43,45,49,55,60,69,6,14,51,17,19,21,24,26,27,29,32,158,190,197,191,191,192,193,193,193,193,194,3,7,30,8,9,9,10,10,12,13,15,6,-5.181818182,-2.333631382,0,-1.701909351,-1.269214365,-0.98890213,-0.829770622,-0.670640783,-0.579242765,-0.484174394,-0.357384441,3305030006,,5,3305000000,KEBUMEN,30,PURING,3305030006,PURWOSARI,-0.673469388,-0.458547219,-0.072463768,-0.423554889,-0.404249641,-0.381151138,-0.360927267,-0.342076365,-0.314512018,-0.287036893,-0.244361868,0,0.150826624,0.702970297,0.236568143,0.302868205,0.357614309,0.396625273,0.438643263,0.482182857,0.529324981,0.587139217,-0.563636364,-0.462499111,0.111111111,-0.400532957,-0.350247587,-0.303145579,-0.26402946,-0.228068996,-0.186388565,-0.138620484,-0.084614932,3300000000,33,JAWA TENGAH
0000f6dfa60050c22822,25,29,43,30,31,32,34,35,36,37,38,18,23,43,25,25,27,29,31,32,33,34,12,17,42,18,19,21,24,26,28,29,31,15,34,86,37,39,41,43,44,46,50,60,4,12,46,15,16,18,19,21,22,23,29,187,190,197,191,192,192,192,193,193,193,194,1,6,25,7,8,8,9,9,10,11,12,20,-19,-2.18466736,2.065217391,-1.186758871,-0.935944594,-0.810275595,-0.688135648,-0.565093565,-0.439452007,-0.439452007,-0.318000105,3305030020,,5,3305000000,KEBUMEN,30,PURING,3305030020,BUMIREJO,-0.695652174,-0.5,-0.094339623,-0.454814019,-0.428571429,-0.408743143,-0.388137946,-0.365109437,-0.349508734,-0.326304891,-0.290958887,-0.04,0.115056278,0.68627451,0.157858973,0.193986273,0.225074588,0.264116743,0.322427959,0.387874649,0.454682031,0.528591111,-0.563636364,-0.404081654,0.142857143,-0.323217703,-0.264235314,-0.212929139,-0.173685581,-0.146845025,-0.118913248,-0.092161111,-0.052425657,3300000000,33,JAWA TENGAH
